user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
HighImpactFlix,2899862569,1,1003417441223860224,5,5.0,If people spent as much time concerning themselves with the inner workings & deep corruption of so-called government & of the financial system instead of watching sports there would be a PASSIONATE & KNOWLEDGEABLE throng dissuading the masses from acting like a peasant class!
KennowayStarAFC,925691345506795521,1,1003406970555125760,5,5.0,PLAYER OF THE YEAR AWARDS | Season 2017/2018Everyone at the club would like to thank all who attended a very successful player of the year awards night last night. A special thanks to James Campbell and co at Kennoway Sports and Bowling Club..https://m.facebook.com/story.php?story_fbid=1778125308893571&id=524427510930030 …pic.twitter.com/TWHm2GDKzo
nolan_tis,2960243000,1,1003389562197106694,5,5.0,Wrestling is by far the hardest sport  no team to watch your back no subs nothing soccer you can fake a fall wrestling if you fall you’re losing no mercy no due overs no free shots get out of here https://twitter.com/obeydevv/status/1001547526531530752 …
BostonFire,18943141,1,1003385172786630657,5,5.0,Today Ladder 25 proudly displayed the Flag at the 25th Annual Corrib Road Race in West Roxbury. All proceeds from this community event support youth sports and local interests in the community. The 5K race begins & ends @BostonParksDept Billings Field.pic.twitter.com/Ev5bqvnn79
DarrianTraynor,266420673,1,1003378192030359552,5,5.0,Amazing story. 150 years ago an Indigenous cricket team became the first Australian team in any sport to tour and represent Australia internationally. Imagine Australia and its relationship with the Indigenous population 150 year ago. https://twitter.com/CricketAus/status/1002859026479104000 …
WishfulTH1NKin,878030218950213632,1,1003374085907406848,5,5.0,Remember Sports Betting update this Thursday June 7th.. $GMGI 8k out Friday bought out $75k in debt with revenues. $CSRH  Completes Branding Initiative For Its First Global Sports Predictive Analytics Mobile Offering Loaded on bothhttp://www.casinogamespro.com/2018/05/18/new-jersey-lawmakers-pinpoint-7th-june-for-sports-betting-framework-vote …
Zeisberger,52893766,1,1003373740745461760,5,5.0,#Isles prez Lamoriello on how #goldenknights helped Vegas heal after tragic shooting on Oct. 1. Im getting chills right now just thinking about it. The team and how it brought everyone together in an example of how important sports are to the world.  http://goo.gl/z99hNw
LauraSugar1,290545321,1,1003372441652121602,5,5.0,2/2 doctors told my parents I would lead a normal life as long as I didn’t want to play sport! Actually because of participating in many different sports growing up I believe I am happier healthier and way more able than I would have ever been #talipes #sport #worldclubfootday
So_Adlaurable,335773344,1,1013559917846958082,5,5.0,The worst part is a lot of little black girls are discouraged from this sport as well as ballet bc they don’t have the “favorable” body type for it. Think of what the sport would be if more black women were in it. #blackgirlmagic
richard680news,25575859,1,1013540325707534336,5,5.0,When you cover high school and amateur sports as closely as CityNews always had you capture these amazing amazing moments. The awesome Jim McKinney and Brian Carry Reporting. Brian is now a  senior camera operator for City. https://twitter.com/citynews/status/1013533457853698049 …
ongnielau,929483650986598400,1,1013537997470433281,5,5.0,sport au 1&2if this au wins another poll will be done to choose which one of the two the other one who loses wont be done.i chose volleyball cause its personally my fave and the one im more familiar with but pls send in any other sport rec pic.twitter.com/1yDAoryENJ
brad_hostetter,721169587174293504,1,1013534965210992640,5,5.0,The more youth sport events I see the more I appreciate the group of parents for @NCBASpikes 2020.Have always been a good group and I just appreciate the focus they put on son’s development and not focus on other team or other parents. #perspective #focusonownteam
OffTheBallAM,1073380320,1,1013531884712878084,5,5.0,JD’s back with us tomorrow morning at 8.10am we’ll check in with @kdkilbane77 later in the hour!@moylesiea‘s in with @EoinSheahan to talk #GAA Kildare-Mayo and the qualifier draw! There’ll be hurling Monday’s sports pages & loads more too!#OTBAM: 7.45am across @offtheballhttps://twitter.com/johnduggansport/status/1013485872078032901 …
postition,28464616,1,1013531749790334976,5,5.0,At least @VaughnPalmer is tweeting about #DirtyMoney. I note that as of last night @keithbaldrey has sports on heavy rotation with propaganda against #ProportionalRepresentation. The latest scandal to affect #bcleg? Nope not noteworthy. #bcpoli
aftenniscoach,514256303,1,1013530186107752448,5,5.0,Just finishing reading Chasing Points by Gregory Howe. A great book about a players season on the tennis circuit from futures to the main tour. Recommend it to any tennis enthusiast & follower of this great sport. #chasingpoints @PitchPublishingpic.twitter.com/lrPKTZvQwD
ladychryse,990441635073970176,1,1013525621669007360,5,5.0,Im not  a sport person but #Croden is happening and trending (Croatia vs Denmark) & dammit and root for Croatia because of our beloved Flynn #SaveTimeless! @goranvisnjic @Netflix @Sony
RickiePeterson,500139256,1,1004859777472753669,5,5.0,Were looking to add a versatile journalist to our newsroom at the Hays Daily News. Opening is for a general assignment reporter. Sports reporting experience is preferred and pagination skills are a bonus. https://www.indeed.com/jobs?q=reporter&l=Hays%20KS&vjk=d945f49f314016b3 …
SonofWashington,23066578,1,1004856149819215872,5,5.0,First time the Redskins are second thought I cant recall when another area sports team surpassed Redskins hype. Not taking anything away from Caps just a surreal feeling. Shows how barren weve been with winning. #HTTR #AllCaps
GoNFFC,3100010251,1,1004855749334446080,5,5.0,Are you a true fantasy football fanatic? You can only answer yes if you have fantasy sports insurance through our #PartnerPlug @Rotosurance. Make sure you’re covered if one of your players gets injured Check them out at https://www.rotosurance.com/  #GoNFFCpic.twitter.com/9c8k6HDiUP
cheverud,2745434864,1,1004848124828045312,5,5.0,Well you dont say? @YaelBromberg and I agree the sports-political distinction shows the #j20trials are a political prosecution over protesters anticapitalist views not about broken windows. We talked about it here: https://bit.ly/2B2cnm2   h/t @ryanjreilly reporting #j20pic.twitter.com/PlxImJpsT0
PickleballChan,2326328352,1,1004845475088957440,5,5.0,Tomorrow night the 2018 Minto US Open Pickleball Championships of the PRO Mens and Womens Doubles will air again on CBS Sports Network.  If you missed it last week catch it this time and celebrate the growth of #pickleball!Powered by HylandsCBSSN https://www.facebook.com/pickleballchannel/posts/1011346449022955 …
DeepSlant,350536843,1,1004836483793027072,5,5.0,Latest Deep Slant podcast: I tried cryotherapy compression boots and worked on flexibility at @_the_AR all in the name of research! Former Texan Kailee Wong joins me as we talk sports recovery and why everyone needs to be doing this. Listen: https://www.houstontexans.com/audio/deep-slant-sports-recovery-with-kailee-wong …pic.twitter.com/8GtyCSmpBU
SleekDeals,727348919315865600,14,1007743590699814912,69,4.928571428571429,Save 20% off Jarden Sports Licensing MLB Team Logo Baseball for $6.39!https://amzn.to/2lgAwQd #outdoor #travel #NFL #deals #sports #fans #nation #playoffs #baseball @MLB @MLBNetwork #BaseBall #NewYork #Yankees #News #men #father #gifts #decorpic.twitter.com/ptsdCxQFU7
SportCalgary,538316905,5,1012100764154523648,24,4.8,ICYMI: Weve Solved Nothing @FAN960RKerr and @Davidfhlegg talk about Bret the Hitman Hart and whether or not an honorary degree is more prestigious than being inducted into a Sports Hall of Fame.Listen now: https://www.sportcalgary.ca/podcasts-episodes/2018/6/11/weve-solved-nothing-june-11-2018 …
mmbroadway01,892911935544590336,7,1003415879105896449,33,4.714285714285714,@EmilyGiangreco Coming In On The Great Sports Anchoring Very Comfortably On Sunday Is Emily! With The Very Nice Dark Red Dress Color Outfit! By The Way Caroline Did A Very Great Job! #LafayetteLA #KLFY10 #NexstarMedia #ALLCAPS @caro_marcellopic.twitter.com/JKYDViizrn
LilyRice_WCMX,951529379175305216,3,1004842978240815104,14,4.666666666666667,Fun evening filming with @BBCWalesNews and  @Roma_Sport_UK . Thank you Ashmore Skatepark Bridgend for having us! #puttingtheabilityintodisability #wcmx #wcmxuk #inspiringothers #wcmxgirlspic.twitter.com/oqKALuFwuM
ScotlandSky,863732094,3,1012801884141301760,14,4.666666666666667,ON DEMANDSpeaking to Sky Sports from Celtics training base in Austria manager Brendan Rodgers looks ahead to the new season Champions League qualifiers transfer targets and the domestic challenge.The full interview is available via Sky Sports On Demand. pic.twitter.com/FYi8AmXaFc
NitorisMedia,886815582263312385,3,1012811254170255361,14,4.666666666666667,Out of all the Vita titles waiting to hit the market where does Glass rank? #PSVita #vitaisland #playstation #sony #boxing #sports #drama #PSVitaShare #gamedev #indiedev
bballbreakdown,86344052,3,1010653122090262528,14,4.666666666666667,Of course people always argue with me that people who play the sport “know the risks.” This is complete bullshit. First off no 14 year old should be put in that position to decide and quite clearly the parents themselves don’t know the information either.
happyeggshaped,4339303948,2,1010658473691045889,9,4.5,If you your club or organisation is looking to reach out into the webisphere tag or tweet us & we will make every effort to LIKE & RETWEET your message.After all...Happiness is Egg Shaped#RugbyFamily *Tweets must be in keeping with the values of sport especially rugby pic.twitter.com/eP0G4SpQ3l
NewCastleNews,42950890,2,1012806337028415489,9,4.5,.@NCNewsSports honored Sarah Seamans (Union) Madison Shiderly (Mohawk) and Mackenzie Latess (Laurel) as Lawrence County softball co-MVPs. Below is our Sports front page which features all the all-stars in the county.Read the MVP story here: https://bit.ly/2KyYfGd pic.twitter.com/8rH2Bk5smW
martinmichelot,36661234,2,1010620497049063424,9,4.5,I kid you ducking not that Czech (sports) TV is having a debate about how immigration reinforces European national teams. The level of conversation is incredible. I feel a tiny bit of jealousy... #WorldCup2018
RussellOkung,135180235,2,1012086906920656896,9,4.5,Youre not far off Seth. Though this mostly effects the public sector. Private businesses (i.e. the NFL) sense the friction of this ruling and by-products. As we are currently part of an antiunion establishment if sports unions are not careful this could be our problem! https://twitter.com/SethayatesDFS/status/1011994850940588034 …
carteciel,194637606,2,1012110334902063105,9,4.5,sports teams do a lot of talking about character but have way too many athletes posting stuff like this. for the record many have pointed out how the #Sens are a team with a distinct lack of LGBTQ2IA+ advocacy so comments like this from their players shouldn’t be surprisinghttps://twitter.com/adamcoplan/status/1012097235402670080 …
langstonwertzjr,58842869,3,1002685492910022657,13,4.333333333333333,@jedwardsjr23 male spring sports athletes of the week-Luke Carpenter Ardrey Kell baseball-Nick Melton Crest baseball-Ryan Restino Lincoln Charter baseball-Nick Solomita North Lincoln baseballhttp://www.charlotteobserver.com/sports/high-school/article212367479.html#storylink=latest_side …pic.twitter.com/Iwb5gSVerP
MontanaGrizFB,259942122,3,1008847017538347008,13,4.333333333333333,Days to go!Griz Sports Hall of Famer Steve Okoniewski went in the 2nd round of the 72 #NFLDraft to the @AtlantaFalcons@CoryProcter was a 4 year starter @Um & played 5 years with the @dallascowboys@willpoehls is currently on the @Jaguars roster#GoGriz #RTDpic.twitter.com/VIj1RXVwwj
