Screen Name	,user_id		,tweet_id		,retweet_count	,Global Influence Score,Tweet
HenryLo51238658,2278986842,992018815708999680,2680,2680.0,RT @RessiGabotto: ESTE ES GUSTAVO GRAVIA.
Dussttin,280773054,992089982822113283,4,1.3333333333333333,Happy to announce that I've been named Sports Editor of the @FSView. Thank you to @flores_alfy and @WCTVHudak for t… https://t.co/NC8slKLLFJ
theVictorK,389680578,992185580019691520,103,103.0,RT @NBCSportsPR: PETER KING SIGNS EXCLUSIVE AGREEMENT WITH NBC SPORTS GROUP https://t.co/ACrkGFE9NJ https://t.co/oe7mKWsaqH
this_is_heavy_,2369813556,992078277446717442,93,93.0,RT @OnionSports: No Fucking Chance Kid Who Brought Mitt To 400 Level Getting Near Foul Ball https://t.co/NVOTiAyHYj https://t.co/JSXLOAdU26
Shanulqadir,2508116794,992050337384226816,97,97.0,RT @FarhanKVirk: #RealPashtunHeroes In sports Pakistan has Younis Khan and Afridi who are the pride of Pakistan. We don't need Malala when…
GLA_Gladiators,742710401901694976,992106960211279872,10,2.5,Well done to all at @GLA_Gladiators and a big thank you to everyone who helped us get the votes in The… https://t.co/4ahrU2Ga1K
brianhwaters,125853084,992049686759559169,992,992.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
TeamLilian,763767701898563584,992099583202353152,579,579.0,RT @StephMcMahon: Up to 70% of girls stop playing sports by the age of 13. @TeamSheIs is working to provide resources support and role mo…
emily_the_freak,17625432,992130461076992000,505,505.0,RT @elonjames: Uh. 
bryannaPETITLA5,992147779681181697,992155746702970880,1830,1830.0,RT @supermorgy: KOBE PARAS to Leave US NCAA; Try to Go PRO https://t.co/NtJDkUIdiX #KObeParas #basketball #sports #news https://t.co/fkLrWt…
wunwithbryanj,2548776212,992009909037301760,382,382.0,RT @prettyassfreak: Water Sports w/ this head doctor @jdblackstone07 https://t.co/LSZwryqLbN
AnaWWEFan,87213718,992133880131018752,990,990.0,RT @MustafaAliWWE: My wife told me she didn't receive encouragement to do sports when she was younger. We aren't letting that happen with o…
TALAL5909,2369834995,992172466213711874,35,35.0,RT @FaisalbinFarhan: The Chairman of the Saudi Genral Sports Authority @gsaksa talks to @cnn https://t.co/N0eXfvHGlX
DebraAn00760609,4690569432,992191168766148608,175,175.0,RT @SunSentinel: Orange Bowl creates scholarship award in name of late Stoneman Douglas coaches https://t.co/Qcsgm3QrwI https://t.co/xIKCCk…
nancybeatty3,1676071297,992095766700113921,6,1.5,Research shows-sports specialization is putting HS athletes at risk. According to a study commissioned by the NFHS… https://t.co/JtrRa0GxeZ
cannabislee,578340153,991997023044894720,60,60.0,RT @e24h: #Photos Parkour sports in the return camps on the eastern border of the #Gaza Strip. https://t.co/f0vRnN12G7
DampierNayari,3116074062,992141524828872704,82,82.0,RT @OleMissMBB: ANNOUNCEMENT | @kbuffen1 is the first Rebel to sign during the @RebelCoachDavis era. Welcome to the family KJ! #HottyToddy…
izzyrose33,127117188,992108649404395525,756,756.0,RT @RWPUSA: Teachers underpaid schools in disrepair kids going hungry. But politicians spend tax dollars instead on sports stadiums for b…
choudary_basit,896076694133637124,992121013235306496,579,579.0,RT @StephMcMahon: Up to 70% of girls stop playing sports by the age of 13. @TeamSheIs is working to provide resources support and role mo…
_firststudents,900890456824926208,992173598831009792,499,499.0,RT @nytimes: Several women decided to leave the team the following season. What happened overseas they said made them feel worthless and…
FernandoRGallo,204898002,992173402830991360,1515,1515.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
6b06e233d727405,3101001228,992043377301450754,11,1.1,#ChampionsCoach aka PAPA COACH @Gurmeetramrahim ji are THE BEST coach of the world players trained by him bagged… https://t.co/PdktaUuQNG
quentinpolinski,326362218,992164925819817985,673,673.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
Januwary,953353047505231873,992146922726027265,610,610.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
falcfans,44354301,992142907418259456,561,561.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
sweuhl,587386948,992143603446280192,561,561.0,RT @AdamSchefter: Jason Witten not the only all-timer to leave his job today. Congratulations to @SI_PeterKing on his Hall-of-Fame run at S…
buddy_jjang19,2338221709,992035350733250561,91,91.0,RT @GFSquadproject: [INFO] 180503 - MCountdown GFRIEND is trending #5 in Naver News for Entertainment / Sports section as of May 5 17:30…
Alex_Slifka,176513602,992052330920017921,460,460.0,RT @BarstoolUofSC: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
jackf48,2691201501,992086017317322752,425,425.0,RT @IL0VEthe80s: Retweet if you had one of these sports bags for school... https://t.co/hmKzc6FQfl
jordynnW_,617438664,992191879704956931,40,40.0,RT @BarstoolQU: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be y…
CLUB100LIVE,3074687582,992141761005932544,611,611.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
monstahyunns,982751547997040641,991997006498250752,78,78.0,RT @MonstaXEurope: [#MONSTA_X]
2710life,716924523828752384,992039115309772802,65,65.0,RT @unskilled_jp: Wekfest Japan 2018 / Spoon Sports. https://t.co/k08nn9rmo9
coopland37,179570578,992183732734955520,490,490.0,RT @BadgerFootball: Post-Spring Rankings:
meanderout,2331240859,992106096734167040,515,515.0,RT @elonjames: Uh. 
ANewNameHere,2216070770,992180009266831360,100,100.0,RT @molly7anne: If a boy mentions a sport to me I use the opportunity to impress him with my sports knowledge. 
kcarroll51,3313459794,992174977381257217,55,55.0,RT @HunterYurachek: It is another great week for @ArkRazorbacks as six of our Spring Sports programs are ranked in Top 16 nationally. #WPS…
RogerLevin,1663389428,992148837660672000,66,66.0,RT @WVUfootball: West Virginia has had 188 players chosen in the NFL Draft. Who's next? #NFLDraft
Smoke3x,49809849,992068311776157696,82,82.0,RT @OleMissMBB: ANNOUNCEMENT | @kbuffen1 is the first Rebel to sign during the @RebelCoachDavis era. Welcome to the family KJ! #HottyToddy…
cyndyoo,215149426,992025969023107077,55,55.0,RT @HappyPFLF: @wenglynn His teacher had such warm thoughts of him as he was such an adorable and sweet child who always helped those in ne…
Umarl,58800285,992092903345287168,38,38.0,RT @TBukumunhe: Meanwhile a sigiri made out of a Range Rover sports beckons....... https://t.co/4dFn79Uueb
VladBelik4,981660255070425089,992019698635169792,229,229.0,RT @globalissuesweb: NBA notes: Suns hire Igor Kokoskov as coach; Thunder's Billy Donovan expected to return https://t.co/Yi3bfjXoZW https:…
ray_sanchez3,809776176,992149771497259009,215,215.0,RT @BarstoolASU: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
KonchanTony,1512811086,992099204079202306,1372,1372.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
kruegerkr,938168384,992149814501666822,610,610.0,RT @BreitbartNews: We should be able to express how we feel about issues without everybody getting so easily offended. https://t.co/JUpa0…
pattap_pat,2804555571,992015326748459009,1301,1301.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
sugden85,579324523,992013698943332353,188,188.0,RT @martynziegler: Eleven Sports - owned by Leeds owner @andrearadri - beats Sky to win Spain's La Liga TV rights. Signifcant development.
anjanadkumar,40390502,992145154101280768,1367,1367.0,RT @NYTSports: EXCLUSIVE: Redskins cheerleaders say they were required to go to a Costa Rica nightclub with male sponsors who earlier watc…
LotsOfBunnies,423306513,992150709922607104,3,1.5,CUTE &amp; AFFORDABLE AMAZON LEGGINGS &amp; SPORTS BRAS!: https://t.co/oPF8HaKeJH via @YouTube
wrightrucker,2492215393,992177291131224064,673,673.0,RT @BarstoolTenn: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could be…
WebRaider,1107250698,992104257154318336,76,76.0,RT @FB_FilmAnalysis: The moment Keim made the trade up for Rosen with the Raiders.
ConPow14,33293018,992123824379490304,222,222.0,RT @NYIslanders: Bill Torrey was a true legend of the game. The #Isles won four straight Stanley Cup Championships from 1980-83. Torrey was…
Tukwut1918,869305879,992145186925903872,150,150.0,RT @TheHerd: The Patriots could lose one player and they would lose value in their brand. The Cowboys are the No. 1 brand in the world a…
bemcgloshen,983488230,992171067514019843,265,265.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
mborkowski_11,109393506,992038959084720128,460,460.0,RT @BarstoolUofSC: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
cagney1991,61399101,992185395814248450,38,38.0,RT @LeagueACS: On 21st March 1958 Joseph Sharp and Edward Hemingway purchased the freehold for Slowley and Side Woods in West #Somerset…
ohgoddickie,586378552,992184479140667392,3,3.0,RT @ohgoddickie: When ppl ask if I'm a sports guy https://t.co/F9YwIG8Vdw
LGAGRON_MJT,575656539,992095974276268032,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
hilborn66,338111332,992149622465486848,177,177.0,RT @JohnBranchNYT: Jeff Parker former NHL player had CTE. Our story with appreciation to his brothers for sharing it: https://t.co/0JaIn…
WyreDavies,314553133,992161071510077440,3,1.5,#Cricket sometimes reaches parts that other sports cannot. After the season's first net I've pulled a muscle in my… https://t.co/IuaggBjySS
animemothers,4574083438,992070231924400128,43,43.0,RT @alexqarbuckle: This is like sports twitter https://t.co/SeamD8NkSh
Martini386,1051756262,992077963633053696,34,34.0,RT @CBCOlympics: Canadian Paralympian wants to help Humboldt survivor find his way back to hockey https://t.co/8M2TFiEeF5 https://t.co/yH5n…
summie_D,1655482705,992069179753709568,67,67.0,RT @KatCornetta: This just in: US Figure Skating is dropping its troubled IceNetwork streaming platform (powered by MLB Advanced Media) and…
_bernardmichael,561728025,992122534094090241,699,699.0,RT @BarstoolIrish: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
JarredTLong,2760908584,992099296320274433,205,205.0,RT @UCBarstool: RT for a chance to win this LIMITED EDITION Barstool Cincinnati flag! They are almost sold out on the Barstool Sports store…
_flexylexy,567655550,992076275811405824,175,175.0,RT @Reflog_18: Toronto Ontario professional sports schedule for May 3 2018:
VRathletics,2715334268,992182254976880649,7705,7705.0,RT @KirkHerbstreit: For all the parents/coaches that think specializing in one sport is the right thing to do. Let them play multiple sport…
PECZwolle,317792090,992012271965614080,4,1.0,Een heel mediacircus vanochtend na de training van PEC Zwolle. NOS FOX Sports RTV Oost VI RTV Focus de Stentor… https://t.co/zuGv7CEVnf
DanielleSATM,45421531,992184163007647744,894,894.0,RT @TheOnion: White Sox Promotion Puts First 9 Fans At Ballpark In Starting Lineup https://t.co/tCaeELTih6 https://t.co/5Fb2f8fgeA
The_RegularTrav,50488506,992022206128513029,32,32.0,RT @thestatesports: Matrick Belton and his NFL tryout: 'Sit down this is kind of a wild story' https://t.co/ImtHOWCNeT
NoLimits_Kenzie,273181399,992099211528298496,459,459.0,RT @BarstoolUofSC: RT for a chance to win this LIMITED EDITION flag! They are almost sold out on the Barstool Sports store so this could b…
eeo608,2170366002,992089649320361984,266,266.0,RT @RJinVegas: For every $1 Nevada casinos WON on sports betting in March they won ...
psuhoops,270195137,992136050909868035,124,124.0,RT @PennStateMBB: Committee approves 4-year contract extension for Coach Patrick Chambers. Philly-area native led Nittany Lions to NIT Cham…
readingquietly,448291068,992155409384394754,1288,1288.0,RT @danielle_ivory: On a Redskins photo shoot some cheerleaders were required to be topless and others wore nothing but body paint. 
cgern,49861985,992069031208333313,55,55.0,RT @CatchLikeCalvin: Remember the days when you woke up turned on Sportscenter or any ESPN show and actually heard them talk about sports?…
megsD8,445696814,992190457911431168,45,45.0,RT @suntimes_sports: Sam Kerr doesn't view herself as a replacement for Christen Press. She wants to pave her own way with the @chiredstars…
kjcoleman333,2889770703,992157259277971457,49,49.0,RT @Knowlesitall: Is This the New Definition of 'Pretty Boy Swag'? Indianapolis Teen Sports Tailored Cropped Suit Jacket and Pants to Prom…
WillRiotForFree,211609024,992086971236286464,331,331.0,RT @ABC: 80-FOOT MONSTER WAVE: Incredible footage captures the moment a Brazilian surfer breaks the world record for the biggest wave ever…
haha_kimbuoy,367057672,992010328882921478,96,96.0,RT @MonstaXEurope: [#MONSTA_X]
NicoooGaming,4861185093,992088040003715072,278,278.0,RT @R6ProLeague: The seeding has been decided for the Season 7 Finals in Atlantic City!
virani_alina,3108329556,992175843945451525,1515,1515.0,RT @jemelehill: A NFL team is accused of shamelessly dangling women in front of their business partners like bait? Stunning since yanno t…
CP24,19636948,992081112137633792,9,0.2571428571428571,Blue Jays activate Donaldson from disabled list https://t.co/OiUxG66q6c https://t.co/BsmLy27Hs0
