user@mention,user_id,No of tweets,tweet_id,retweet_count,local influence score,Tweet
713_dfs,827713605449687040,3,1012090463430553605,5,1.6666666666666667,Here is a Free lineup for you guys! Good luck!#mlb #dfs #draftkings #fanduel #cash #money #win #bet #retweet #follow #free #bet #profit #baseball #713dfs #parlay #homerun #dollars #daily #fantasy #sportshttp://713dfs.com/2018/06/27/6-27-mlb-gpp-lineup/ …
1CCUPR,21219648,5,1013570688756613125,8,1.6,......and WIN the game! #singer #shopping #business #cooking #advertising #quotes #marketing #fashion #hospitality #architecture #winning #film #restaurant #investment #production #sports #management #events #art #music #artist #smallbusiness #entrepreneur #success #travelpic.twitter.com/zoCO2VaL5p
ReneeANDSharon,112920147,5,1010985664601395201,8,1.6,The Prep of South Tampa - Summer Camps & Educational Services also housing My T-shirt Fund - Help us grow #DONATE #science #art #martialarts #cooking #sports 4002 S Coolidge Ave Tampa FL 33611 http://www.theprepofsouthtampa.org
APPSportsDesk,2962938693,2,1003410370801881088,3,1.5,The countdown to the full release of the Spring 2018 All-Shore is on: Sports Awards 6/13. All-Shore online release 6/14 & 6/15 and print release 6/17. Congrats to all the outstanding athletes in advance. https://on.app.com/2LOlahE  via @AsburyParkPress @APPSportsDesk #APPSportspic.twitter.com/JfxYJCf9vk
_FantasySupreme,860707509983694848,2,1009922680483663872,3,1.5,Even though we are on a massive winning streak and just as hot on Sports Bets. I can confidently say todays main line is the dirtiest line I have ever made #Dfs #mlb #nfl #fanduel #draftkings #nba #vegas #sportsbets
BristolCityJSC,795620494070390788,2,1008479784098320384,3,1.5,Bristol City JSC would like to thank @ashtongatestad for hosting our event and @lloydkelly4 and @ZakVyner1 for their time as they spent 5 hours having photos with the players and parents!Also like to thank all the Bristol Sport staff especially @PaigeFillingham Leah & Nadin
AcadiaAthletics,93272806,2,1003386502104211456,3,1.5,The fun continues at BC Place and BC Sports Hall of Fame for @USPORTSca BLG nominees including our own @AUS_SUA nominees @AxewomenBB Paloma Anderson and @VarsityReds Javon Masters. Fun on the turf and playing Bball Naismith style.pic.twitter.com/mZo6rsJ4dV
AlvaroNBAMartin,48589654,2,1007042350382764033,3,1.5,Advanced Stats #FIBAU18Americas: with the huge caveat that teams have only faced half the field so far @FBPUR sports the slowest pace with 79.3 possessions per game. @USABasketball leads in pace with 87.7 possessions per game.
WSJSSports,165893155,4,1008837430768783360,6,1.5,‘#1ON1 Post Game Show - 6/18/18’The guys discuss #WorldCup and US Open from the past weekend @johndellwsj chimes in on #USOpen DJ Turner in studio talks about Kemba Walker trades and Puma basketball. Listen Live Mon-Fri 3-6pm on WSJS Sports!  https://soundcloud.com/kyle-schassburger/1on1-post-game-show-61818?utm_source=soundcloud&utm_campaign=share&utm_medium=twitter …
protouchsa,40548835,2,1007027680196390914,3,1.5,Pro Invitational: Professional  #photos caught by the highly skilled #photographers from last Sunday’s #festival #academies can now be purchased / viewed by contacting Shafi. If interested please   shafi@infiniteedge.co.uk. #sportsphotography #sports #actionshot #cameralenspic.twitter.com/uTdyhAwUVy
smithfieldBC,871612400,2,1004480229207920640,3,1.5,Were delighted to be taking part in @StoneybatterPoP #stoneybatterfestival on June 23rd.Were hosting @avonaboxingclub in a #Boxing tournament in our Aughrim Street Sports Centre #clubhouse on June 23rd Heres your official invitation from Coach Dessie Maguirepic.twitter.com/ITbVbT1XUh
RobbinsSurfaces,537542480,2,1012078458233638912,3,1.5,Are you ready to bring your sports facility to life? You’ve come to the right place. At Robbins we have a solution for every kind of sports surface you might need. Contact us today! http://qoo.ly/qe6k2 #Robbins #sports #flooring #sportsflooring #RobbinsSportsSurpic.twitter.com/kQxLRcE99B
mrclarkinc,2493384690,2,1012109740187488256,3,1.5,Even the players do this.LeBron used to go to Steph’s games. Rave about his play. Now NOTHING (unless it’s politics). Sports hating is part of the fun. I don’t real life hate these dudes. But I def sports hate em.
ballparkdigest,21269209,2,1004869528092856321,3,1.5,Voting in the Elite Eight round of MiLB Best of the Ballparks 2018 fan vote High-A is now open! This round pits Charlotte Sports Park (@StoneCrabs) against LECOM Park (@The_Marauders). Help your fave make it to the next round by voting: http://ow.ly/fnKj30koElr pic.twitter.com/U3kxcfDSpA
prop1945,4110927027,2,1005925874145865729,3,1.5,He doesnt itHis investment gave positive results with the club their sponsors and the WRUNot to mention the commercial benefit it has had upon his own business interestsMore to sports benefactors than just putting money in much much more Better value than advertisingLearn
king_bans,3050384051,2,1004506910576578560,3,1.5,Forbes 100 list of sports highest earners is out.No female on the list this year & everybody is throwing a tantrum.Dailymail that doesn’t talk about any female football star and very rarely talks about the rest to in other sports is criticising the system alongside Forbes.
BleedBlueShow,2671320799,2,1012795342298009600,3,1.5,#KGYR #Knicks #NYG #NYGiants #NYY #Yankees #NYR #NYRangers #MLB #NHL #NFL #NBA #Boxing & More.  . . Unfiltered Sports talk from the Everyday Sports fan on  The Bleed Blue Show
PAMinorFootball,3184646340,2,1009921883276480512,3,1.5,PA Minor Football is a finalist for the 2018 BOB Awards! Please vote for us for Best Minor Sports Association. You can vote once per day per e-mail address per computer or mobile device until July 1st. Thanks for your support! http://panow.com/bob-awards/2018#/gallery?group=285734 …
DANACAVALEA,3260108479,2,1012112214109638656,3,1.5,Excited to speak to the sales team Taboola tomorrow in NYC—we are going to be looking at #sales From a totally different perspective. I treat all the #teams I work with in #business like that of a sports team... corporate athletes.#sales #ceo #marketing #hr #pic.twitter.com/r8nKFloIy8
KampeSport,1002624394592743425,2,1006637368722558976,3,1.5,Everton dey chook eye for Marvin Plattenhardt matter. The guy na Hertha Berlin player ryt now sha. [Sky Sports] #EFC #TransferCentrepic.twitter.com/36TPbJMZWe
NCHSportsMed,181214375,2,1006642480996069376,3,1.5,It is so rewarding to help patients return to their sports and activities. Carly was able to return to activity after knee surgery for Osteochondritis Dissecans (OCD) thanks to sports and orthopedics physical therapy! #TakeoverTuesday http://bit.ly/2HvBAZ4 pic.twitter.com/9BwehgddC8
DiKachii,106757069,2,1009541106621669378,3,1.5,Apparently rugby is an elite sport as well more elite than football. In the words of a man “Football is a gentleman game played by hooligans and Rugby is a hooligans game played by gentlemen”
alstewitn,267348157,2,1011000187953836032,3,1.5,You: Oh you do love your royal family dont you Alastair? Ive always associated polo with the royals. Id have thought you needed at least a peerage to enjoy a days sport @guardspoloclub. Not nasty snide bitter and twisted? Come off it.https://twitter.com/TomSScotland/status/1010998831088128001 …
SightRightUK,826696370,2,1012841853396443136,3,1.5,SIGHTRIGHT CUE SPORTS COACH COURSE DATES: we are pleased to announce the next Course will be run on the following dates 31/7 1/8 & 2/8 at @Vics_Snooker Sheffield. We have a long waiting list for this Course however for details please E: Info@SightRightUK.com pic.twitter.com/p5SFZhfTwz
SteveLockUWE,831513498551201795,2,1012798113243942912,3,1.5,UWE Sports Rehabilitators Kanwar & Dom get to experience the underwater treadmill at St George’s Park with Dan Kett from Game Changer Performance putting them through their paces!! #World Class Facilities # World Class Experience.pic.twitter.com/j1G1bdUoiU
WigstonAcadPE,3297546978,2,1012794037668139010,3,1.5,The biggest individual awards of the night went to Lucas & Yasmin who were crowned the 2018 Overall Sportsman & Sportswoman of the Year!A fantastic accolade that was fully deserved thanks to their dedication & attitude to school sport!Well done! #proud #teamwigston pic.twitter.com/vTOt6xDx1y
FettyDFS,1000438126379069441,2,1013546540995137536,3,1.5,Life is real good on this side DK FD Bets: 3-0  (8-0-1 last 2 days)Hit up http://FettyDFS.com  to join the team and DM me for a 10% off code for any season or sports bet passes!  Preciate y’all enjoy the rest of your Sunday and DM me if you need anything  pic.twitter.com/QbzWLdNfbr
NBA_Rumors_News,50709577,2,1004843019701370881,3,1.5,what the nfl has gotten right: interesting playoffs. what the nba has gotten horribly wrong: becoming a completely unwatchable sport thanks to poor officiating and a cba that punishes teams over the cap and incentivizes losers who tank https://twitter.com/theathleticsf/status/1004148613490962432 …
THESagerbomb,282426167,5,1004869897388773377,7,1.4,Ok but to be fair what that fan/media member pulled off is a heck of a lot closer to actual journalism than what a lot of people who call themselves sports journalists are actually doing lately.Which is prob how an NBA media relations team was so susceptible to being tricked. https://twitter.com/hoopscritic/status/1004824982231363584 …
HypSportsApp,859204664822312960,6,1004864348907622400,8,1.3333333333333333,O Canada. From ice hockey to curling to lacrosse the 11pm ET quiz is about all things Canadian. Give it a go eh? @JustinTrud #trivia #Free #GameShow #TriviaApp #Sports #Canada #greatwhitenorthpic.twitter.com/i8zgTReZHO
JeanerBean677,317429419,3,1011735662314315778,4,1.3333333333333333,NASCAR fan here. Hate tRump - always have always will. There are no more racist confederate flag waiving tRump worshiping fuckfaces that love NASCAR than there are in any other sport/demographic. I grew up in a racing family. I was raised to be a kind decent person with love
melinashehata,2586488065,3,1003781597974298624,4,1.3333333333333333,Mental preparation is vital to performance. Sport is unique and glorious but also cut throat. It facilitates failures and learnings. The pressures are intense. We need to ensure that they have a mentally and physically safe environment.  - @AlisaCamplin
USTrotting,22048042,3,1013559397749084165,4,1.3333333333333333,Immortal Hall of Fame Inductee Hakan Wallner is now being honored for his significant contributions in the sport of harness racing.  @USHWA_NATL President Shawn Wiles will present to the family of Mr. Wallner.
U_V_SPORTS,4795094306,7,1003748988842119168,9,1.2857142857142858,The last term of the school year has arrived!! Tomorrow we go back into full swing with our active lunch time sessions at Southwood  & William Bellamy Primary School #Active #LunchTime #Sports #Barking #Dagenham
RURALRADIO147,1310607152,8,1004836666836770817,10,1.25,Todays Western Sports Roundup shares a story of triumph over tragedy at the Eastern Oregon Livestock Show Kirsten Vold of the @RodeoVold joins the program and get an update from the @AQHA at 6pm Eastern on @RURALRADIO147 and on the @SIRIUSXM app.pic.twitter.com/f8s0DFbINK
matthew_adams10,2304166112,4,1007740287240822786,5,1.25,We are #Jetcoin the worlds first #sports & #entertainment token where you can support your favorite #athletes & share in their popularity!Website: http://jetcoin.io $Jet #Jet #Spain #PortugalVsSpain #WorldCup #WorldCup2018 #crypto #Cryptocurrency #ronaldo #Russia2018pic.twitter.com/RNrWdSzH5z
NashSportsRadio,855768282,9,1007771001369833472,11,1.2222222222222223,247 Sports @AllanBell247 joins @BPFranksShow to talk Titans Andrew Luck the AFC South and former Titans safety DaNorris Searcys opportunity with the Carolina Panthers. #Titans #AFCSouth #TitanUphttps://soundcloud.com/nashsportsradio/allan-bell-on-johnny-ballpark-franks-show-6-15-18?in=nashsportsradio/sets/johnny-franks-show …
GolfHub24,3382933769,11,1003390317637394434,13,1.1818181818181819,It’s tough to say exactly happened over the final nine holes at the 2018 Memorial Tournament on Sunday. All I know for sure is that Bryson DeChambeau won in the first three-man playoff in event history over Kyle Stanley and Ben An wi... http://www.golfhub24.com/2018-memorial-tournament-leaderboard-grades-bryson-dechambeau-wins-three-man-playoff/ … #sports #pga #golfpic.twitter.com/S934xQFK2c
GetCoinAlerts,895732863794008064,6,1011018999415656448,7,1.1666666666666667,Moving today:  WaykiChain $WICC: 38.95% All Sports $SOC: 32.69% Lympo $LYM: 30.8% Pillar $PLR: -15.14% http://Scry.info  $DDD: -16.85% Bitcoin Interest $BCI: -17.02%
golfingman20202,3836347415,9,1013541507968708608,10,1.1111111111111112,.@LangstonFrazier  Dont start the downswing moving the right shoulder out toward the ball. Keep the right shoulder back.     https://ebay.to/2HAqXoF  #GolfDigest #GolfChannel #adidas Click on the image  #Pga #Golf #TigerWoods #sport #golferpic.twitter.com/9jXa8spOQ5
